,id,places,theme,cluster
1424,1407,"[37, 200, 174, 341, 223]","[0.0, 0.2, 0.2, 0.6, 0.0, 0.0, 0.0, 1.0, 0.6, 0.4, 0.0, 0.0, 0.4, 0.6, 0.2, 0.4, 0.2, 0.2, 0.6, 0.2, 0.2, 0.0]",2
1425,1408,"[184, 27, 61]","[0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",9
1426,1409,"[545, 67, 5, 134, 8, 13, 15, 16, 49, 336, 61, 22, 310, 509]","[0.07142857142857142, 0.0, 0.42857142857142855, 0.5, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142, 0.7857142857142857, 0.6428571428571429, 0.35714285714285715, 0.0, 0.07142857142857142, 0.42857142857142855, 0.5, 0.35714285714285715, 0.35714285714285715, 0.21428571428571427, 0.07142857142857142, 0.5714285714285714, 0.35714285714285715, 0.0, 0.07142857142857142]",7
1427,1410,"[1, 3, 294, 8, 13, 80, 62]","[0.2857142857142857, 0.0, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.0, 0.14285714285714285, 0.5714285714285714, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.7142857142857143, 0.14285714285714285, 0.0, 0.14285714285714285]",0
1428,1411,"[1, 4, 5, 10, 15, 16, 17, 20, 408, 27, 37, 428, 185, 446, 72, 203, 76, 103, 108, 253]","[0.2, 0.05, 0.4, 0.35, 0.2, 0.0, 0.1, 0.7, 0.75, 0.1, 0.15, 0.2, 0.55, 0.25, 0.6, 0.35, 0.0, 0.05, 0.65, 0.2, 0.0, 0.15]",5
1429,1412,"[1, 2, 3, 4, 5, 8, 9, 10, 15, 16, 17, 21, 22, 28, 31, 65, 74, 341, 223]","[0.05263157894736842, 0.0, 0.3684210526315789, 0.5789473684210527, 0.0, 0.05263157894736842, 0.15789473684210525, 0.7894736842105263, 0.3157894736842105, 0.3684210526315789, 0.3157894736842105, 0.2631578947368421, 0.42105263157894735, 0.3157894736842105, 0.5263157894736842, 0.21052631578947367, 0.15789473684210525, 0.10526315789473684, 0.7894736842105263, 0.15789473684210525, 0.0, 0.05263157894736842]",3
1430,1413,"[456, 91, 119, 903]","[0.25, 0.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.75, 0.75, 0.25, 0.0, 0.0, 1.0, 0.0, 0.25, 0.25, 0.25, 0.25, 0.75, 0.0, 0.0, 0.25]",10
1431,1414,"[219, 108, 13, 223]","[0.25, 0.0, 0.25, 0.5, 0.25, 0.0, 0.0, 0.75, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5, 0.5, 0.25, 0.25, 0.0, 0.5, 0.25, 0.0, 0.25]",11
1432,1415,"[128, 7, 711, 9, 10, 13, 47, 16, 22, 26, 223]","[0.09090909090909091, 0.0, 0.36363636363636365, 0.5454545454545454, 0.0, 0.09090909090909091, 0.2727272727272727, 0.6363636363636364, 0.6363636363636364, 0.18181818181818182, 0.18181818181818182, 0.18181818181818182, 0.45454545454545453, 0.36363636363636365, 0.45454545454545453, 0.45454545454545453, 0.09090909090909091, 0.0, 0.6363636363636364, 0.36363636363636365, 0.0, 0.0]",11
1433,1416,"[1, 8, 10, 174, 111, 49, 17, 21, 23, 59, 764, 31]","[0.08333333333333333, 0.08333333333333333, 0.5, 0.3333333333333333, 0.08333333333333333, 0.0, 0.25, 0.6666666666666666, 0.5, 0.4166666666666667, 0.08333333333333333, 0.08333333333333333, 0.4166666666666667, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.8333333333333334, 0.08333333333333333, 0.0, 0.08333333333333333]",7
1434,1417,"[37, 8, 22, 59, 60]","[0.0, 0.0, 0.8, 0.2, 0.0, 0.2, 0.0, 0.8, 0.4, 0.6, 0.0, 0.2, 0.2, 0.6, 0.4, 0.4, 0.2, 0.0, 0.6, 0.4, 0.0, 0.0]",1
1435,1418,"[65, 3, 4, 8, 9, 58]","[0.0, 0.16666666666666666, 0.3333333333333333, 0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.5, 0.16666666666666666, 0.8333333333333334, 0.0, 0.16666666666666666, 0.0, 0.5, 0.5, 0.0, 0.0]",9
1436,1419,"[8, 9, 75, 13, 88, 59, 60]","[0.14285714285714285, 0.0, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.14285714285714285, 0.7142857142857143, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.5714285714285714, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.14285714285714285, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0]",7
1437,3634,"[34, 4, 8, 10, 110, 179, 152]","[0.2857142857142857, 0.14285714285714285, 0.5714285714285714, 0.0, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.42857142857142855, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.0, 0.7142857142857143, 0.0, 0.0, 0.2857142857142857]",0
1438,1420,"[3, 5, 6, 7, 9, 15, 16, 17, 24]","[0.0, 0.0, 0.1111111111111111, 0.8888888888888888, 0.0, 0.0, 0.2222222222222222, 0.7777777777777778, 0.5555555555555556, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.4444444444444444, 0.3333333333333333, 0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111, 0.5555555555555556, 0.4444444444444444, 0.0, 0.0]",11
1439,1421,"[32, 34, 40, 105, 109, 14, 240, 244, 468, 86, 188]","[0.09090909090909091, 0.0, 0.7272727272727273, 0.18181818181818182, 0.09090909090909091, 0.0, 0.09090909090909091, 0.8181818181818182, 0.5454545454545454, 0.2727272727272727, 0.18181818181818182, 0.09090909090909091, 0.7272727272727273, 0.18181818181818182, 0.45454545454545453, 0.36363636363636365, 0.18181818181818182, 0.0, 0.8181818181818182, 0.18181818181818182, 0.0, 0.0]",5
1440,1422,"[2, 134, 9, 10, 28, 17, 310, 22, 60, 223]","[0.0, 0.0, 0.3, 0.7, 0.0, 0.1, 0.1, 0.8, 0.2, 0.6, 0.2, 0.2, 0.4, 0.4, 0.5, 0.2, 0.3, 0.0, 0.9, 0.1, 0.0, 0.0]",2
1441,1423,"[5, 174, 15, 49, 254, 223]","[0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.16666666666666666, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",2
1442,1424,"[128, 1, 9, 13, 15, 16, 17, 21, 22, 27, 287, 37, 42, 812, 49, 179, 60, 65, 75, 223, 356, 105, 244]","[0.08695652173913043, 0.043478260869565216, 0.391304347826087, 0.4782608695652174, 0.08695652173913043, 0.08695652173913043, 0.043478260869565216, 0.782608695652174, 0.4782608695652174, 0.2608695652173913, 0.2608695652173913, 0.2608695652173913, 0.391304347826087, 0.34782608695652173, 0.6086956521739131, 0.17391304347826086, 0.13043478260869565, 0.08695652173913043, 0.6521739130434783, 0.34782608695652173, 0.0, 0.0]",11
1443,1426,"[80, 8, 119]","[0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0]",6
1444,1427,"[8, 200, 9, 76, 79, 760, 23, 24, 30]","[0.0, 0.2222222222222222, 0.2222222222222222, 0.5555555555555556, 0.0, 0.0, 0.1111111111111111, 0.8888888888888888, 0.4444444444444444, 0.3333333333333333, 0.2222222222222222, 0.1111111111111111, 0.4444444444444444, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.0]",2
1445,1428,"[223, 3, 4, 165, 5, 8, 9, 91, 10, 13, 92, 16, 19, 24, 25, 59, 28, 31]","[0.0, 0.0, 0.6111111111111112, 0.3888888888888889, 0.0, 0.0, 0.05555555555555555, 0.9444444444444444, 0.4444444444444444, 0.3888888888888889, 0.16666666666666666, 0.1111111111111111, 0.3333333333333333, 0.5555555555555556, 0.4444444444444444, 0.2777777777777778, 0.2222222222222222, 0.05555555555555555, 0.8888888888888888, 0.1111111111111111, 0.0, 0.0]",7
1446,1429,"[128, 8, 236, 145, 279, 219]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.5, 0.5, 0.3333333333333333, 0.16666666666666666, 0.8333333333333334, 0.0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.5, 0.0, 0.3333333333333333]",9
1447,1430,"[17, 13, 255]","[0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",2
1448,1431,"[18, 707, 4, 13]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.75, 0.0, 0.25, 0.0, 0.5, 0.5, 0.25, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",6
1449,1432,"[545, 2, 3, 38, 134, 9, 13, 336, 17, 341, 22, 21, 59, 29, 31]","[0.06666666666666667, 0.06666666666666667, 0.3333333333333333, 0.5333333333333333, 0.06666666666666667, 0.13333333333333333, 0.0, 0.8, 0.3333333333333333, 0.4, 0.26666666666666666, 0.13333333333333333, 0.26666666666666666, 0.6, 0.5333333333333333, 0.26666666666666666, 0.13333333333333333, 0.06666666666666667, 0.8, 0.2, 0.0, 0.0]",2
1450,1433,"[3, 707, 4, 8, 428, 13, 18]","[0.0, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0, 0.0, 1.0, 0.5714285714285714, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.5714285714285714, 0.14285714285714285, 0.0, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0]",7
1451,1434,"[9, 13, 80, 16, 19, 21, 25]","[0.14285714285714285, 0.0, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.0, 0.0, 0.8571428571428571, 0.5714285714285714, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.5714285714285714, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0]",7
1452,1435,"[2, 38, 8, 329, 10, 174, 119]","[0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.14285714285714285, 0.0, 0.14285714285714285, 0.14285714285714285, 0.7142857142857143, 0.7142857142857143, 0.14285714285714285, 0.14285714285714285, 0.0, 0.7142857142857143, 0.2857142857142857, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.0, 1.0, 0.0, 0.0, 0.0]",6
1453,1436,"[1089, 179, 22]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0]",10
1454,1437,"[66, 3, 8, 9, 10, 13, 80, 176, 18, 22, 470, 59, 29, 223]","[0.21428571428571427, 0.14285714285714285, 0.42857142857142855, 0.21428571428571427, 0.14285714285714285, 0.21428571428571427, 0.07142857142857142, 0.5714285714285714, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.07142857142857142, 0.5, 0.42857142857142855, 0.14285714285714285, 0.5714285714285714, 0.21428571428571427, 0.07142857142857142, 0.7857142857142857, 0.07142857142857142, 0.0, 0.14285714285714285]",0
1455,1438,"[4, 38, 18, 114, 22, 88, 25, 155, 30]","[0.0, 0.4444444444444444, 0.4444444444444444, 0.1111111111111111, 0.0, 0.2222222222222222, 0.3333333333333333, 0.4444444444444444, 0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0.0, 0.6666666666666666, 0.3333333333333333, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0]",0
1456,1439,"[223, 3, 134, 8, 329, 13, 145, 657, 19, 52, 310, 254, 377, 346, 25, 31]","[0.1875, 0.0625, 0.375, 0.375, 0.0625, 0.0, 0.0, 0.9375, 0.5625, 0.375, 0.0625, 0.0625, 0.3125, 0.625, 0.375, 0.1875, 0.375, 0.0625, 0.75, 0.125, 0.0, 0.125]",2
1457,1440,"[2, 5, 8, 10, 142, 15, 22, 602, 29, 31]","[0.2, 0.0, 0.6, 0.2, 0.2, 0.1, 0.1, 0.6, 0.6, 0.3, 0.1, 0.1, 0.6, 0.3, 0.2, 0.4, 0.3, 0.1, 0.9, 0.0, 0.0, 0.1]",0
1458,1441,"[643, 197, 10, 110, 112, 114, 179, 29, 981, 22, 18, 83, 153, 61]","[0.42857142857142855, 0.21428571428571427, 0.2857142857142857, 0.07142857142857142, 0.35714285714285715, 0.21428571428571427, 0.21428571428571427, 0.21428571428571427, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.7857142857142857, 0.07142857142857142, 0.14285714285714285, 0.6428571428571429, 0.0, 0.0, 0.35714285714285715]",10
1459,1442,"[3, 4, 6, 103, 13, 311, 184, 25]","[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.125, 0.875, 0.375, 0.25, 0.375, 0.25, 0.25, 0.5, 0.375, 0.375, 0.25, 0.0, 0.625, 0.375, 0.0, 0.0]",2
1460,1443,"[4, 5, 9, 10, 174, 15, 338, 25]","[0.0, 0.125, 0.625, 0.25, 0.0, 0.0, 0.125, 0.875, 0.5, 0.25, 0.25, 0.125, 0.625, 0.25, 0.5, 0.25, 0.125, 0.125, 1.0, 0.0, 0.0, 0.0]",7
1461,1444,"[32, 66, 3, 9, 10, 13, 15, 18]","[0.0, 0.125, 0.625, 0.25, 0.0, 0.125, 0.125, 0.75, 0.625, 0.125, 0.25, 0.25, 0.625, 0.125, 0.25, 0.5, 0.125, 0.125, 0.75, 0.125, 0.0, 0.125]",5
1462,1445,"[1, 8, 200, 428, 110]","[0.2, 0.2, 0.6, 0.0, 0.2, 0.0, 0.2, 0.6, 0.8, 0.2, 0.0, 0.0, 0.8, 0.2, 0.0, 0.8, 0.2, 0.0, 0.4, 0.2, 0.2, 0.2]",10
1463,1446,"[2, 323, 490, 15, 219, 95]","[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5, 0.0, 0.0, 0.0, 1.0, 0.16666666666666666, 0.3333333333333333, 0.5, 0.3333333333333333, 0.5, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",3
1464,1447,"[2, 5, 38, 11, 17, 18, 118, 219, 60]","[0.0, 0.1111111111111111, 0.2222222222222222, 0.6666666666666666, 0.0, 0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 0.4444444444444444, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.7777777777777778, 0.1111111111111111, 0.0, 0.1111111111111111, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",11
1465,1448,"[38, 8, 10, 179, 22, 28, 31]","[0.0, 0.2857142857142857, 0.5714285714285714, 0.14285714285714285, 0.0, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.5714285714285714, 0.42857142857142855, 0.0, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.0, 1.0, 0.0, 0.0, 0.0]",0
1466,1449,"[8, 76, 785, 18, 179, 22, 223]","[0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.0, 0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0, 0.5714285714285714, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 0.0, 1.0, 0.0, 0.0, 0.0]",6
1467,1450,"[2, 9, 239, 18, 29, 22, 93, 62]","[0.375, 0.0, 0.375, 0.25, 0.375, 0.125, 0.0, 0.5, 0.75, 0.0, 0.25, 0.0, 0.875, 0.125, 0.25, 0.625, 0.125, 0.0, 0.75, 0.0, 0.0, 0.25]",10
1468,1451,"[1, 8, 9, 110, 46, 22, 153, 29, 223]","[0.3333333333333333, 0.0, 0.4444444444444444, 0.2222222222222222, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.4444444444444444, 0.6666666666666666, 0.2222222222222222, 0.1111111111111111, 0.0, 0.6666666666666666, 0.3333333333333333, 0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.0, 0.7777777777777778, 0.0, 0.0, 0.2222222222222222]",10
1469,1452,"[1, 2, 3, 5, 229, 134, 8, 9, 10, 42, 13, 15, 336]","[0.0, 0.0, 0.6153846153846154, 0.38461538461538464, 0.0, 0.0, 0.15384615384615385, 0.8461538461538461, 0.46153846153846156, 0.3076923076923077, 0.23076923076923078, 0.15384615384615385, 0.6153846153846154, 0.23076923076923078, 0.38461538461538464, 0.3076923076923077, 0.15384615384615385, 0.15384615384615385, 0.8461538461538461, 0.15384615384615385, 0.0, 0.0]",7
1470,1453,"[290, 27, 660, 45]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.0, 0.25, 0.5, 0.5, 0.0, 0.0]",9
1471,1454,"[2, 8, 13, 47, 15, 244]","[0.16666666666666666, 0.0, 0.6666666666666666, 0.16666666666666666, 0.0, 0.0, 0.16666666666666666, 0.8333333333333334, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 1.0, 0.0, 0.0, 0.0]",7
1472,1455,"[1, 2, 4, 5, 8, 10, 13, 270, 15, 16, 17, 18, 22, 26, 30, 161, 165, 49, 65, 76, 590, 614]","[0.0, 0.045454545454545456, 0.45454545454545453, 0.5, 0.0, 0.045454545454545456, 0.13636363636363635, 0.8181818181818182, 0.6363636363636364, 0.18181818181818182, 0.18181818181818182, 0.18181818181818182, 0.36363636363636365, 0.45454545454545453, 0.5, 0.36363636363636365, 0.09090909090909091, 0.045454545454545456, 0.8181818181818182, 0.18181818181818182, 0.0, 0.0]",7
1473,1456,"[15, 112, 16, 20, 22, 223]","[0.0, 0.0, 0.5, 0.5, 0.0, 0.16666666666666666, 0.0, 0.8333333333333334, 0.6666666666666666, 0.3333333333333333, 0.0, 0.16666666666666666, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",7
1474,1457,"[228, 199, 15, 22, 155]","[0.2, 0.2, 0.6, 0.0, 0.2, 0.2, 0.0, 0.6, 0.4, 0.6, 0.0, 0.2, 0.8, 0.0, 0.0, 0.4, 0.2, 0.4, 0.8, 0.0, 0.0, 0.2]",0
1475,1458,"[9, 10, 196, 106]","[0.0, 0.0, 0.75, 0.25, 0.0, 0.0, 0.25, 0.75, 0.5, 0.25, 0.25, 0.0, 1.0, 0.0, 0.5, 0.25, 0.0, 0.25, 1.0, 0.0, 0.0, 0.0]",5
1476,1459,"[3, 18, 52, 20, 22, 62]","[0.16666666666666666, 0.0, 0.3333333333333333, 0.5, 0.16666666666666666, 0.16666666666666666, 0.0, 0.6666666666666666, 0.8333333333333334, 0.0, 0.16666666666666666, 0.16666666666666666, 0.6666666666666666, 0.16666666666666666, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0, 0.5, 0.3333333333333333, 0.0, 0.16666666666666666]",8
1477,1460,"[37, 5, 41, 18, 153]","[0.2, 0.0, 0.4, 0.4, 0.2, 0.0, 0.0, 0.8, 1.0, 0.0, 0.0, 0.0, 0.8, 0.2, 0.4, 0.4, 0.2, 0.0, 0.6, 0.2, 0.0, 0.2]",5
1478,1461,"[1, 162, 8, 10, 13, 110, 22]","[0.2857142857142857, 0.0, 0.7142857142857143, 0.0, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0, 0.7142857142857143, 0.2857142857142857, 0.0, 0.7142857142857143, 0.14285714285714285, 0.14285714285714285, 0.8571428571428571, 0.0, 0.0, 0.14285714285714285]",6
1479,1462,"[1, 2, 323, 8, 174, 271, 17, 49, 23, 184, 764, 94]","[0.0, 0.08333333333333333, 0.3333333333333333, 0.5833333333333334, 0.0, 0.0, 0.16666666666666666, 0.8333333333333334, 0.4166666666666667, 0.3333333333333333, 0.25, 0.08333333333333333, 0.5, 0.4166666666666667, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",7
1480,1463,"[202, 10, 15, 80, 432, 470, 59]","[0.2857142857142857, 0.0, 0.5714285714285714, 0.14285714285714285, 0.14285714285714285, 0.0, 0.14285714285714285, 0.7142857142857143, 0.2857142857142857, 0.7142857142857143, 0.0, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 0.0, 0.42857142857142855, 0.0, 0.5714285714285714, 1.0, 0.0, 0.0, 0.0]",0
1481,1464,"[3, 4, 5, 8, 10, 15, 16, 434, 30]","[0.1111111111111111, 0.1111111111111111, 0.4444444444444444, 0.3333333333333333, 0.0, 0.0, 0.2222222222222222, 0.7777777777777778, 0.5555555555555556, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.4444444444444444, 0.3333333333333333, 0.5555555555555556, 0.1111111111111111, 0.2222222222222222, 0.1111111111111111, 0.6666666666666666, 0.2222222222222222, 0.0, 0.1111111111111111]",3
1482,1465,"[2, 3, 5, 8, 10, 13, 14, 15, 16, 49, 22, 61]","[0.08333333333333333, 0.0, 0.4166666666666667, 0.5, 0.0, 0.08333333333333333, 0.16666666666666666, 0.75, 0.5833333333333334, 0.16666666666666666, 0.25, 0.25, 0.4166666666666667, 0.3333333333333333, 0.5, 0.3333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5833333333333334, 0.3333333333333333, 0.0, 0.08333333333333333]",11
1483,1466,"[2, 8, 1065, 10, 13]","[0.0, 0.2, 0.6, 0.2, 0.0, 0.2, 0.2, 0.6, 0.6, 0.2, 0.2, 0.0, 0.6, 0.4, 0.2, 0.4, 0.2, 0.2, 1.0, 0.0, 0.0, 0.0]",6
1484,1467,"[65, 17, 9]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",9
1485,1468,"[2, 3, 5, 9, 10, 16, 24, 25]","[0.0, 0.0, 0.25, 0.75, 0.0, 0.0, 0.125, 0.875, 0.5, 0.125, 0.375, 0.125, 0.5, 0.375, 0.75, 0.125, 0.125, 0.0, 0.75, 0.25, 0.0, 0.0]",11
1486,1469,"[864, 65, 280, 419, 3, 741, 904, 488, 8, 267, 364, 270, 974, 368, 15, 312, 186, 223]","[0.0, 0.1111111111111111, 0.2777777777777778, 0.6111111111111112, 0.0, 0.05555555555555555, 0.16666666666666666, 0.7777777777777778, 0.4444444444444444, 0.4444444444444444, 0.1111111111111111, 0.16666666666666666, 0.1111111111111111, 0.7222222222222222, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.1111111111111111, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",2
1487,1470,"[1, 3, 707, 5, 8, 9, 13, 15, 16, 50, 18, 22, 28, 61]","[0.14285714285714285, 0.0, 0.5, 0.35714285714285715, 0.0, 0.07142857142857142, 0.21428571428571427, 0.7142857142857143, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.21428571428571427, 0.5, 0.2857142857142857, 0.35714285714285715, 0.42857142857142855, 0.07142857142857142, 0.14285714285714285, 0.7857142857142857, 0.14285714285714285, 0.0, 0.07142857142857142]",7
1488,1472,"[59, 74, 2, 118]","[0.25, 0.0, 0.25, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.25, 0.25, 0.0, 0.5, 0.5, 0.25, 0.5, 0.0, 0.25, 0.75, 0.0, 0.0, 0.25]",0
1489,1473,"[228, 7, 40, 8, 174, 46, 19, 23, 185, 61]","[0.1, 0.0, 0.7, 0.2, 0.0, 0.0, 0.2, 0.8, 0.8, 0.2, 0.0, 0.1, 0.6, 0.3, 0.2, 0.6, 0.2, 0.0, 0.8, 0.1, 0.0, 0.1]",6
1490,1474,"[1, 4, 903, 10, 75, 42, 273, 18]","[0.375, 0.0, 0.625, 0.0, 0.375, 0.0, 0.25, 0.375, 0.875, 0.0, 0.125, 0.0, 1.0, 0.0, 0.25, 0.5, 0.125, 0.125, 0.75, 0.125, 0.0, 0.125]",10
1491,1475,"[65, 4, 6, 554, 11, 76, 14, 79, 15, 49, 368, 19, 52, 151, 248, 25, 254]","[0.0, 0.0, 0.29411764705882354, 0.7058823529411765, 0.0, 0.0, 0.11764705882352941, 0.8823529411764706, 0.47058823529411764, 0.35294117647058826, 0.17647058823529413, 0.23529411764705882, 0.35294117647058826, 0.4117647058823529, 0.5882352941176471, 0.23529411764705882, 0.11764705882352941, 0.058823529411764705, 0.5294117647058824, 0.47058823529411764, 0.0, 0.0]",11
1492,1476,"[24, 49, 15]","[0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",2
1493,1477,"[1, 6, 42, 18, 19, 308, 28, 31]","[0.0, 0.125, 0.625, 0.25, 0.0, 0.0, 0.25, 0.75, 0.75, 0.25, 0.0, 0.125, 0.5, 0.375, 0.375, 0.375, 0.125, 0.125, 0.75, 0.25, 0.0, 0.0]",7
1494,1478,"[101, 144, 17, 18, 154, 155, 93, 223]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, 0.75, 0.625, 0.375, 0.0, 0.0, 0.75, 0.25, 0.25, 0.5, 0.125, 0.125, 0.625, 0.0, 0.0, 0.375]",0
