,id,places,theme,cluster,score
1728,1708,"[2, 201, 10, 75, 109, 13, 47, 15, 174, 61, 22, 28, 29, 31]","[0.2857142857142857, 0.0, 0.5714285714285714, 0.14285714285714285, 0.14285714285714285, 0.07142857142857142, 0.21428571428571427, 0.5714285714285714, 0.6428571428571429, 0.2857142857142857, 0.07142857142857142, 0.14285714285714285, 0.6428571428571429, 0.21428571428571427, 0.14285714285714285, 0.7142857142857143, 0.07142857142857142, 0.07142857142857142, 0.7857142857142857, 0.14285714285714285, 0.0, 0.07142857142857142]",6,239138
1729,1709,"[8, 10, 13, 174, 80, 244, 22, 119, 24, 223]","[0.1, 0.0, 0.7, 0.2, 0.1, 0.1, 0.1, 0.7, 0.8, 0.2, 0.0, 0.0, 0.5, 0.5, 0.2, 0.6, 0.2, 0.0, 1.0, 0.0, 0.0, 0.0]",6,182032
1730,1710,"[8, 10, 341]","[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0]",1,283420
1731,1711,"[5, 7, 8, 22, 23, 24, 185, 342, 60]","[0.0, 0.0, 0.5555555555555556, 0.4444444444444444, 0.0, 0.1111111111111111, 0.2222222222222222, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.2222222222222222, 0.3333333333333333, 0.4444444444444444, 0.4444444444444444, 0.3333333333333333, 0.2222222222222222, 0.0, 0.7777777777777778, 0.2222222222222222, 0.0, 0.0]",7,258320
1732,1713,"[239, 144, 981, 22, 153, 61]","[0.5, 0.3333333333333333, 0.16666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666]",4,74673
1733,1714,"[903, 10, 179, 117, 22, 184, 59, 28, 223]","[0.1111111111111111, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.2222222222222222, 0.2222222222222222, 0.4444444444444444, 0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0.2222222222222222, 0.5555555555555556, 0.2222222222222222, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.8888888888888888, 0.0, 0.0, 0.1111111111111111]",0,117041
1734,1715,"[4, 40, 43, 18, 117, 154, 123]","[0.14285714285714285, 0.2857142857142857, 0.5714285714285714, 0.0, 0.14285714285714285, 0.0, 0.14285714285714285, 0.7142857142857143, 0.8571428571428571, 0.0, 0.14285714285714285, 0.0, 1.0, 0.0, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.0, 0.5714285714285714, 0.0, 0.0, 0.42857142857142855]",10,226471
1735,1716,"[2, 4, 8, 10, 236, 78, 22, 152]","[0.25, 0.125, 0.5, 0.125, 0.375, 0.125, 0.125, 0.375, 0.625, 0.125, 0.25, 0.0, 0.875, 0.125, 0.5, 0.25, 0.125, 0.125, 0.625, 0.0, 0.0, 0.375]",8,414013
1736,1717,"[40, 32, 275, 109]","[0.25, 0.0, 0.75, 0.0, 0.25, 0.0, 0.0, 0.75, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.25, 0.75, 0.0, 0.0, 0.75, 0.0, 0.0, 0.25]",10,96629
1737,1718,"[4, 39, 108, 13, 174, 16, 240, 18, 210, 52, 23, 185, 92, 25, 223]","[0.13333333333333333, 0.0, 0.5333333333333333, 0.3333333333333333, 0.13333333333333333, 0.0, 0.0, 0.8666666666666667, 0.6666666666666666, 0.26666666666666666, 0.06666666666666667, 0.06666666666666667, 0.4, 0.5333333333333333, 0.3333333333333333, 0.4, 0.26666666666666666, 0.0, 0.8, 0.13333333333333333, 0.0, 0.06666666666666667]",7,181421
1738,1719,"[65, 165, 38, 7, 8, 174]","[0.0, 0.16666666666666666, 0.5, 0.3333333333333333, 0.0, 0.16666666666666666, 0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",7,206608
1739,1720,"[66, 104, 10, 110, 179, 22]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.5, 0.16666666666666666, 0.0, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]",10,145896
1740,1722,"[2, 13, 142, 119, 28, 61, 382]","[0.2857142857142857, 0.0, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.0, 0.14285714285714285, 0.7142857142857143, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.2857142857142857, 0.5714285714285714, 0.0, 0.14285714285714285, 0.7142857142857143, 0.0, 0.0, 0.2857142857142857]",0,274379
1741,1723,"[101, 8, 80, 273, 148, 60, 95]","[0.7142857142857143, 0.0, 0.2857142857142857, 0.0, 0.42857142857142855, 0.0, 0.0, 0.5714285714285714, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.7142857142857143, 0.14285714285714285, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.14285714285714285, 0.0, 0.2857142857142857]",8,124181
1742,1724,"[65, 1, 3, 4, 8, 9, 74, 137, 13, 142, 47, 48, 28, 52, 60]","[0.2, 0.0, 0.3333333333333333, 0.4666666666666667, 0.06666666666666667, 0.0, 0.2, 0.7333333333333333, 0.4, 0.2, 0.4, 0.4, 0.4, 0.2, 0.6, 0.3333333333333333, 0.06666666666666667, 0.0, 0.5333333333333333, 0.3333333333333333, 0.0, 0.13333333333333333]",3,356605
1743,1725,"[2, 4, 5, 134, 8, 13, 80, 310, 25, 219, 30, 31]","[0.08333333333333333, 0.08333333333333333, 0.4166666666666667, 0.4166666666666667, 0.08333333333333333, 0.0, 0.08333333333333333, 0.8333333333333334, 0.3333333333333333, 0.4166666666666667, 0.25, 0.08333333333333333, 0.4166666666666667, 0.5, 0.3333333333333333, 0.16666666666666666, 0.5, 0.0, 0.9166666666666666, 0.08333333333333333, 0.0, 0.0]",2,352511
1744,1726,"[32, 2, 6, 744, 9, 15, 16, 19, 981, 25]","[0.0, 0.1, 0.5, 0.4, 0.0, 0.1, 0.1, 0.8, 0.6, 0.2, 0.2, 0.1, 0.5, 0.4, 0.4, 0.4, 0.1, 0.1, 0.8, 0.2, 0.0, 0.0]",7,332490
1745,1727,"[1, 59, 253, 9]","[0.25, 0.0, 0.5, 0.25, 0.25, 0.0, 0.25, 0.5, 0.5, 0.25, 0.25, 0.0, 0.75, 0.25, 0.5, 0.5, 0.0, 0.0, 0.75, 0.0, 0.0, 0.25]",5,454931
1746,1728,"[25, 11, 157, 7]","[0.0, 0.0, 0.25, 0.75, 0.0, 0.0, 0.25, 0.75, 0.25, 0.5, 0.25, 0.5, 0.25, 0.25, 0.75, 0.0, 0.25, 0.0, 0.25, 0.75, 0.0, 0.0]",9,268650
1747,1729,"[25, 21, 142, 7]","[0.25, 0.0, 0.25, 0.5, 0.25, 0.0, 0.25, 0.5, 0.5, 0.25, 0.25, 0.25, 0.5, 0.25, 0.5, 0.25, 0.25, 0.0, 0.5, 0.25, 0.0, 0.25]",8,229937
1748,39,"[10, 19, 602, 58, 60, 29]","[0.16666666666666666, 0.16666666666666666, 0.6666666666666666, 0.0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.16666666666666666, 0.5, 0.3333333333333333, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",7,166745
1749,1730,"[3, 199, 41, 42, 18, 346, 31]","[0.14285714285714285, 0.0, 0.7142857142857143, 0.14285714285714285, 0.14285714285714285, 0.0, 0.0, 0.8571428571428571, 0.5714285714285714, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.7142857142857143, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.7142857142857143, 0.14285714285714285, 0.0, 0.14285714285714285]",0,248659
1750,1731,"[200, 41, 341, 141]","[0.0, 0.25, 0.25, 0.5, 0.0, 0.0, 0.0, 1.0, 0.5, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.0]",3,61188
1751,1732,"[40, 153, 573, 174]","[0.25, 0.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.75, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.25, 0.75, 0.0, 0.0, 0.5, 0.25, 0.0, 0.25]",10,59246
1752,1733,"[10, 13, 18, 119, 223]","[0.0, 0.0, 0.8, 0.2, 0.0, 0.0, 0.2, 0.8, 0.8, 0.2, 0.0, 0.0, 0.6, 0.4, 0.0, 0.8, 0.2, 0.0, 1.0, 0.0, 0.0, 0.0]",6,208387
1753,1734,"[3, 675, 5, 9, 43, 174, 84, 87, 312, 57]","[0.1, 0.1, 0.3, 0.5, 0.2, 0.0, 0.0, 0.8, 0.7, 0.1, 0.2, 0.1, 0.7, 0.2, 0.5, 0.3, 0.2, 0.0, 0.7, 0.1, 0.0, 0.2]",5,255673
1754,1735,"[65, 66, 3, 2, 165, 38, 5, 8, 9, 6, 107, 37, 15, 244, 55, 24, 59, 31]","[0.0, 0.16666666666666666, 0.3333333333333333, 0.5, 0.0, 0.16666666666666666, 0.05555555555555555, 0.7777777777777778, 0.5, 0.2777777777777778, 0.2222222222222222, 0.16666666666666666, 0.3333333333333333, 0.5, 0.5, 0.16666666666666666, 0.2222222222222222, 0.1111111111111111, 0.7222222222222222, 0.2222222222222222, 0.0, 0.05555555555555555]",2,323020
1755,1736,"[1, 4, 5, 37, 8, 40, 76, 15, 22, 93]","[0.0, 0.0, 0.8, 0.2, 0.0, 0.1, 0.1, 0.8, 0.7, 0.2, 0.1, 0.1, 0.6, 0.3, 0.3, 0.5, 0.1, 0.1, 0.9, 0.1, 0.0, 0.0]",6,420888
1756,1737,"[9, 2, 4, 52]","[0.0, 0.0, 0.25, 0.75, 0.0, 0.0, 0.0, 1.0, 0.25, 0.0, 0.75, 0.0, 0.75, 0.25, 1.0, 0.0, 0.0, 0.0, 0.75, 0.25, 0.0, 0.0]",9,657318
1757,1738,"[3, 38, 15, 49, 981, 217, 223]","[0.0, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.0, 0.2857142857142857, 0.0, 0.7142857142857143, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.14285714285714285]",11,234188
1758,1739,"[43, 13, 47, 785, 50, 19, 215]","[0.5714285714285714, 0.0, 0.42857142857142855, 0.0, 0.14285714285714285, 0.0, 0.2857142857142857, 0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 1.0, 0.0, 0.0, 0.0]",0,138316
1759,1740,"[3, 5, 39, 9, 41, 43, 470, 22, 88, 59, 60]","[0.09090909090909091, 0.0, 0.5454545454545454, 0.36363636363636365, 0.0, 0.09090909090909091, 0.09090909090909091, 0.8181818181818182, 0.5454545454545454, 0.2727272727272727, 0.18181818181818182, 0.18181818181818182, 0.45454545454545453, 0.36363636363636365, 0.36363636363636365, 0.2727272727272727, 0.18181818181818182, 0.18181818181818182, 0.8181818181818182, 0.18181818181818182, 0.0, 0.0]",7,271956
1760,1741,"[768, 1, 15, 18, 22, 59, 28]","[0.0, 0.14285714285714285, 0.7142857142857143, 0.14285714285714285, 0.0, 0.2857142857142857, 0.14285714285714285, 0.5714285714285714, 0.5714285714285714, 0.42857142857142855, 0.0, 0.2857142857142857, 0.5714285714285714, 0.14285714285714285, 0.2857142857142857, 0.5714285714285714, 0.0, 0.14285714285714285, 1.0, 0.0, 0.0, 0.0]",6,323462
1761,1742,"[99, 7, 10, 80, 113, 22, 470, 59]","[0.375, 0.125, 0.375, 0.125, 0.25, 0.125, 0.25, 0.375, 0.625, 0.375, 0.0, 0.0, 0.75, 0.25, 0.125, 0.5, 0.0, 0.375, 0.875, 0.125, 0.0, 0.0]",10,175521
1762,1743,"[1, 2, 4, 8, 13, 48, 85]","[0.0, 0.0, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0, 0.14285714285714285, 0.8571428571428571, 0.42857142857142855, 0.14285714285714285, 0.42857142857142855, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0]",7,623277
1763,1744,"[10, 15, 80, 112, 20, 341]","[0.16666666666666666, 0.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.16666666666666666, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5, 0.0, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0]",0,176078
1764,1745,"[2, 3, 7, 8, 9, 10, 13, 52, 25, 59, 223]","[0.0, 0.0, 0.45454545454545453, 0.5454545454545454, 0.0, 0.0, 0.18181818181818182, 0.8181818181818182, 0.36363636363636365, 0.36363636363636365, 0.2727272727272727, 0.09090909090909091, 0.36363636363636365, 0.5454545454545454, 0.45454545454545453, 0.2727272727272727, 0.2727272727272727, 0.0, 0.7272727272727273, 0.2727272727272727, 0.0, 0.0]",2,426463
1765,1746,"[66, 67, 8, 16, 119]","[0.0, 0.2, 0.4, 0.4, 0.0, 0.2, 0.0, 0.8, 0.8, 0.2, 0.0, 0.0, 0.6, 0.4, 0.2, 0.4, 0.4, 0.0, 0.4, 0.4, 0.0, 0.2]",5,197554
1766,1747,"[2, 28, 61]","[0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]",3,487144
1767,1748,"[13, 52, 981]","[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",5,149868
1768,1749,"[4, 9, 52, 85, 25, 26, 123, 93]","[0.0, 0.125, 0.5, 0.375, 0.0, 0.0, 0.0, 1.0, 0.5, 0.25, 0.25, 0.125, 0.625, 0.25, 0.625, 0.25, 0.125, 0.0, 0.625, 0.25, 0.0, 0.125]",3,253915
1769,1750,"[82, 4, 6]","[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]",10,538906
1770,1751,"[8, 3, 13]","[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",2,599525
1771,1752,"[1, 43, 93]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0]",6,494441
1772,1753,"[130, 199, 9, 144, 18, 29]","[0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.5, 0.16666666666666666, 0.3333333333333333, 0.0, 0.8333333333333334, 0.16666666666666666, 0.3333333333333333, 0.5, 0.16666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]",8,157416
1773,1754,"[223, 3, 2, 134, 8, 10, 174, 15, 16, 336, 981, 310, 153, 346, 254, 31]","[0.0625, 0.0625, 0.4375, 0.4375, 0.0625, 0.0625, 0.0625, 0.8125, 0.4375, 0.4375, 0.125, 0.125, 0.4375, 0.4375, 0.25, 0.375, 0.3125, 0.0625, 0.75, 0.1875, 0.0, 0.0625]",7,251670
1774,1755,"[32, 66, 9, 105, 174, 47, 80, 114, 22, 31]","[0.2, 0.2, 0.5, 0.1, 0.1, 0.2, 0.2, 0.5, 0.6, 0.3, 0.1, 0.0, 0.9, 0.1, 0.2, 0.5, 0.2, 0.1, 0.9, 0.0, 0.0, 0.1]",10,142609
1775,1756,"[1, 2, 3, 9, 13, 52, 534]","[0.0, 0.0, 0.42857142857142855, 0.5714285714285714, 0.0, 0.0, 0.14285714285714285, 0.8571428571428571, 0.5714285714285714, 0.0, 0.42857142857142855, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.5714285714285714, 0.42857142857142855, 0.0, 0.0, 0.7142857142857143, 0.2857142857142857, 0.0, 0.0]",3,621747
1776,1757,"[193, 2, 3, 8, 9, 114, 50, 18]","[0.25, 0.125, 0.25, 0.375, 0.125, 0.0, 0.25, 0.625, 0.25, 0.375, 0.375, 0.125, 0.75, 0.125, 0.375, 0.125, 0.25, 0.25, 0.75, 0.125, 0.0, 0.125]",3,440381
1777,1758,"[2, 3, 5, 8, 16, 22, 119, 31]","[0.0, 0.0, 0.5, 0.5, 0.0, 0.125, 0.0, 0.875, 0.5, 0.25, 0.25, 0.125, 0.5, 0.375, 0.5, 0.25, 0.25, 0.0, 0.75, 0.25, 0.0, 0.0]",3,500784
1778,1759,"[2, 10, 15, 18, 24, 60]","[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666, 0.8333333333333334, 0.5, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5, 0.16666666666666666, 0.5, 0.3333333333333333, 0.0, 0.16666666666666666, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",3,397621
1779,1760,"[29, 174, 30]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0]",10,122765
1780,1761,"[98, 75, 108, 60]","[0.5, 0.0, 0.25, 0.25, 0.5, 0.0, 0.0, 0.5, 0.5, 0.25, 0.25, 0.25, 0.75, 0.0, 0.5, 0.5, 0.0, 0.0, 0.25, 0.5, 0.0, 0.25]",8,86035
1781,1762,"[10, 53, 38]","[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0,215025
1782,1763,"[162, 34, 4, 134, 329, 434, 83, 19, 248, 382]","[0.4, 0.0, 0.3, 0.3, 0.1, 0.0, 0.0, 0.9, 0.4, 0.5, 0.1, 0.0, 0.5, 0.5, 0.5, 0.1, 0.2, 0.2, 0.8, 0.0, 0.0, 0.2]",0,154986
1783,1764,"[578, 43, 271, 48, 29]","[0.4, 0.0, 0.4, 0.2, 0.4, 0.0, 0.0, 0.6, 0.6, 0.2, 0.2, 0.2, 0.6, 0.2, 0.2, 0.4, 0.2, 0.2, 0.8, 0.2, 0.0, 0.0]",0,90506
1784,1765,"[647, 199, 9, 18, 22, 60]","[0.16666666666666666, 0.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.0, 0.6666666666666666, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.8333333333333334, 0.0, 0.3333333333333333, 0.5, 0.16666666666666666, 0.0, 0.6666666666666666, 0.16666666666666666, 0.0, 0.16666666666666666]",5,165602
1785,1766,"[2, 3, 5, 41, 49, 84, 22, 24, 29]","[0.1111111111111111, 0.0, 0.3333333333333333, 0.5555555555555556, 0.1111111111111111, 0.1111111111111111, 0.0, 0.7777777777777778, 0.7777777777777778, 0.0, 0.2222222222222222, 0.1111111111111111, 0.5555555555555556, 0.3333333333333333, 0.5555555555555556, 0.3333333333333333, 0.1111111111111111, 0.0, 0.7777777777777778, 0.2222222222222222, 0.0, 0.0]",11,418726
1786,1767,"[768, 8, 41, 10, 141, 80, 92]","[0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.5714285714285714, 0.7142857142857143, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.7142857142857143, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.2857142857142857, 0.0, 0.8571428571428571, 0.14285714285714285, 0.0, 0.0]",5,170325
1787,1768,"[1, 2, 3, 8, 9, 270, 174, 15, 142, 53, 22, 599, 24, 57, 187, 220, 254]","[0.11764705882352941, 0.11764705882352941, 0.29411764705882354, 0.47058823529411764, 0.11764705882352941, 0.058823529411764705, 0.058823529411764705, 0.7647058823529411, 0.5882352941176471, 0.23529411764705882, 0.17647058823529413, 0.11764705882352941, 0.47058823529411764, 0.4117647058823529, 0.4117647058823529, 0.47058823529411764, 0.058823529411764705, 0.058823529411764705, 0.7058823529411765, 0.11764705882352941, 0.0, 0.17647058823529413]",7,322730
1788,1769,"[1, 99, 7, 19, 91, 63]","[0.0, 0.3333333333333333, 0.5, 0.16666666666666666, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.5, 0.5, 0.0, 0.0, 0.8333333333333334, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0, 0.5, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",0,369875
1789,1770,"[104, 137, 22, 960]","[0.5, 0.0, 0.25, 0.25, 0.5, 0.25, 0.0, 0.25, 0.5, 0.25, 0.25, 0.25, 0.75, 0.0, 0.5, 0.25, 0.0, 0.25, 1.0, 0.0, 0.0, 0.0]",8,83112
1790,1771,"[37, 39, 10, 179, 19, 55]","[0.0, 0.3333333333333333, 0.5, 0.16666666666666666, 0.0, 0.3333333333333333, 0.16666666666666666, 0.5, 1.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.8333333333333334, 0.16666666666666666, 0.0, 0.0]",5,174382
1791,1772,"[24, 60, 861, 31]","[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.0, 0.25, 0.25, 0.5, 0.5, 0.25, 0.25, 0.0, 0.75, 0.25, 0.0, 0.0]",2,117619
1792,1773,"[4, 8, 41, 238, 15, 627, 26, 60]","[0.25, 0.0, 0.625, 0.125, 0.25, 0.0, 0.0, 0.75, 0.375, 0.5, 0.125, 0.375, 0.5, 0.125, 0.5, 0.0, 0.25, 0.25, 0.625, 0.25, 0.0, 0.125]",3,262609
1793,1774,"[33, 338, 22]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 1.0, 0.0, 0.0, 0.0]",10,124350
1794,1775,"[320, 17, 10, 9]","[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.25, 0.75, 0.25, 0.5, 0.25, 0.0, 0.5, 0.5, 0.75, 0.25, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",3,261380
1795,1776,"[223, 3, 134, 8, 10, 13, 174, 80, 310, 91, 31]","[0.09090909090909091, 0.0, 0.5454545454545454, 0.36363636363636365, 0.09090909090909091, 0.0, 0.09090909090909091, 0.8181818181818182, 0.36363636363636365, 0.5454545454545454, 0.09090909090909091, 0.09090909090909091, 0.36363636363636365, 0.5454545454545454, 0.09090909090909091, 0.36363636363636365, 0.45454545454545453, 0.09090909090909091, 0.9090909090909091, 0.09090909090909091, 0.0, 0.0]",1,242606
1796,1777,"[48, 9, 3, 4]","[0.0, 0.0, 0.25, 0.75, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]",9,618370
1797,1778,"[59, 3, 29, 22]","[0.25, 0.0, 0.5, 0.25, 0.25, 0.25, 0.0, 0.5, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.75, 0.0, 0.0, 0.75, 0.25, 0.0, 0.0]",7,376275
1798,1779,"[160, 60, 14]","[0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0]",9,152797
1799,1780,"[9, 346, 3]","[0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",9,482944
1800,1781,"[903, 10, 75, 48, 120]","[0.4, 0.2, 0.2, 0.2, 0.6, 0.0, 0.2, 0.2, 0.8, 0.0, 0.2, 0.2, 0.8, 0.0, 0.4, 0.4, 0.2, 0.0, 0.4, 0.4, 0.0, 0.2]",4,134793
1801,1782,"[8, 59, 13]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 1.0, 0.0, 0.6666666666666666, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0]",1,293837
1802,1783,"[9, 18, 52, 13]","[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 0.75, 0.0, 0.25, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.75, 0.25, 0.0, 0.0]",7,270010
1803,1784,"[2, 38, 10, 43, 18, 21, 24, 59]","[0.0, 0.125, 0.5, 0.375, 0.0, 0.125, 0.125, 0.75, 0.625, 0.125, 0.25, 0.125, 0.5, 0.375, 0.5, 0.375, 0.125, 0.0, 1.0, 0.0, 0.0, 0.0]",7,324744
